date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:43	167842/167842	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://52.66.5.98/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-10-at-5.20.37-PM.jpeg.pagespeed.ic.N83Pajs4gD.jpg	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-10-at-5.20.37-PM.jpeg.pagespeed.ic.N83Pajs4gD.jpg	(from http://52.66.5.98/)
23:02:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Dec%202019%2017:32:40%20GMT	https://www.paypal.com/en_US/i/btn/btn_donateCC_LG.gif	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/www.paypal.com/en_US/i/btn/btn_donateCC_LG.1f.delayed	(from http://52.66.5.98/)
23:02:44	2993/2993	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20Aug%202019%2004:57:33%20GMT	https://www.paypalobjects.com/en_US/i/btn/btn_donateCC_LG.gif	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/www.paypalobjects.com/en_US/i/btn/btn_donateCC_LG.gif	(from http://52.66.5.98/)
23:02:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Dec%202019%2017:32:45%20GMT	https://www.paypal.com/en_US/i/scr/pixel.gif	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/www.paypal.com/en_US/i/scr/pixel.gif	(from http://52.66.5.98/)
23:02:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2019%20Dec%202019%2017:32:45%20GMT	https://www.paypalobjects.com/en_US/i/scr/pixel.gif	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/www.paypalobjects.com/en_US/i/scr/pixel.gif	(from http://52.66.5.98/)
23:02:44	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://52.66.5.98/wp-content/plugins/google-language-translator/js/scripts.js,qver=6.0.3.pagespeed.jm.5RfLLhH5cN.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/google-language-translator/js/scripts.js,qver=6.0.3.pagespeed.jm.5RfLLhH5cN.js	(from http://52.66.5.98/)
23:02:45	2172/2172	---M-Z	403	error ('Forbidden')	text/html	date:Thu,%2019%20Dec%202019%2017:32:45%20GMT	http://translate.google.com/translate_a/element.js?cb=GoogleLanguageTranslatorInit	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/translate.google.com/translate_a/element.24cd15.delayed	(from http://52.66.5.98/)
23:02:45	6431/6431	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	http://52.66.5.98/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js,qver=2.2.5.pagespeed.ce.i0cpbbCKwg.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js,qver=2.2.5.pagespeed.ce.i0cpbbCKwg.js	(from http://52.66.5.98/)
23:02:45	83943/83943	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://52.66.5.98/wp-content,_plugins,_elementor-pro,_assets,_lib,_smartmenus,_jquery.smartmenus.min.js,qver==1.0.1+wp-content,_plugins,_vertical-news-scroller,_js,_jv.js,qver==2.0+wp-includes,_js,_imagesloaded.min.js,qver==3.2.0+wp-content,_plugins,_elementor,_assets,_lib,_slick,_slick.min.js,qver==1.8.1+wp-content,_plugins,_elementor-pro,_assets,_lib,_social-share,_social-share.min.js,qver==0.2.17.pagespeed.jc.yKhwQmFQwZ.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content,_plugins,_elementor-pro,_assets,_lib,_smartmenus,_jquery.smartmenus.min.js,qver==1.0.1+wp-content,_plugins,_vertical-news-scroller,_js,_jv.js,qver==2.0+wp-includes,_js,_i	(from http://52.66.5.98/)
23:02:45	43966/43966	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://52.66.5.98/wp-content/plugins/elementor-pro/assets/js/frontend.min.js,qver=2.2.5.pagespeed.jm.MCT1Bc9I_K.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor-pro/assets/js/frontend.min.js,qver=2.2.5.pagespeed.jm.MCT1Bc9I_K.js	(from http://52.66.5.98/)
23:02:46	6482/6482	U-----	200	untouched ('')	application/javascript	etag:%221952-599e195088ea9%22	http://52.66.5.98/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-includes/js/jquery/ui/position.mine899.js	(from http://52.66.5.98/)
23:02:46	10681/10681	U-----	200	untouched ('')	application/javascript	etag:%2229b9-599e19e8431ab%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.3	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/dialog/dialog.minfe9d.js	(from http://52.66.5.98/)
23:02:47	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js,qver=4.0.2.pagespeed.ce.OBnDVp2nHa.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js,qver=4.0.2.pagespeed.ce.OBnDVp2nHa.js	(from http://52.66.5.98/)
23:02:47	59586/59586	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://52.66.5.98/wp-content/plugins/elementor/assets/js/frontend-modules.min.js,qver=2.8.2.pagespeed.jm.HwoyqiX01q.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/js/frontend-modules.min.js,qver=2.8.2.pagespeed.jm.HwoyqiX01q.js	(from http://52.66.5.98/)
23:02:49	2692/2692	---M-Z	200	added ('OK')	text/css	etag:W/%220%22	http://52.66.5.98/wp-content/themes/twentynineteen/A.print.css,qver=1.4.pagespeed.cf.cJxSsWHbdG.css	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/themes/twentynineteen/A.print.css,qver=1.4.pagespeed.cf.cJxSsWHbdG.css	(from http://52.66.5.98/)
23:02:49	166340/166340	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22289c4-599e19e84220b%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.5.0	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.eot	(from http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/css/A.elementor-icons.min.css,qver=5.5.0.pagespeed.cf.t1QswRRtW1.css)
23:02:50	125311/125311	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js,qver=4.4.6.pagespeed.jm.b6eRSjZRcI.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js,qver=4.4.6.pagespeed.jm.b6eRSjZRcI.js	(from http://52.66.5.98/)
23:02:50	72716/72716	U-----	200	untouched ('')	font/woff2	etag:%2211c0c-599e19e84220b%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.5.0	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff2	(from http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/css/A.elementor-icons.min.css,qver=5.5.0.pagespeed.cf.t1QswRRtW1.css)
23:02:50	94469/94469	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://52.66.5.98/wp-content/plugins/elementor/assets/js/frontend.min.js,qver=2.8.2.pagespeed.jm.72txA8WeDu.js	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/js/frontend.min.js,qver=2.8.2.pagespeed.jm.72txA8WeDu.js	(from http://52.66.5.98/)
23:02:50	88332/88332	U-----	200	untouched ('')	font/woff	etag:%221590c-599e19e84220b%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.5.0	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff	(from http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/css/A.elementor-icons.min.css,qver=5.5.0.pagespeed.cf.t1QswRRtW1.css)
23:02:51	166180/166180	U-----	200	untouched ('')	font/ttf	etag:%2228924-599e19e84220b%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.5.0	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.ttf	(from http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/css/A.elementor-icons.min.css,qver=5.5.0.pagespeed.cf.t1QswRRtW1.css)
23:02:51	241506/241506	U-----	200	untouched ('OK')	image/svg+xml	etag:%223af62-599e19e84220b%22	http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.5.0	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.svg	(from http://52.66.5.98/wp-content/plugins/elementor/assets/lib/eicons/css/A.elementor-icons.min.css,qver=5.5.0.pagespeed.cf.t1QswRRtW1.css)
23:02:52	54362/54362	---M--	200	added ('OK')	image/png	etag:W/%220%22	http://52.66.5.98/wp-content/plugins/google-language-translator/images/xflags22.png.pagespeed.ic.w6T5PqjHJo.png	C:/Users/Utkrisht%20Agrawal/Desktop/Swaraksha/52.66.5.98/wp-content/plugins/google-language-translator/images/xflags22.png.pagespeed.ic.w6T5PqjHJo.png	(from http://52.66.5.98/wp-content/plugins/google-language-translator/css/A.style.css,qver=6.0.3.pagespeed.cf.c9QKEck5A3.css)
